plot_id,triplet,quad,fucus_percent_total,fucus_number_adults,fucus_sporelings_percent,fucus_sporelings_number,acrosiphonia,chaetomorpha,cryptosiphonia,endocladia,gloiopeltis,halosaccion,hildenbrandia,masto_pap,melanosiphon,odonthalia,palmaria,petrocelis,pilayella,porphyra,pterosiphonia,ralfsia_hild,l_sitkana,l_scutulata,barnacles,barnacle_spat,mytilus,nucella,pagurus,siphonaria,onchidella,lottids,lottidae,l_digit_strig,nereidae,emplectonema,paranemertes,amphiporus,margarites,cucumaria,leptasterias,year,ulva,enteromorpha,clad_sericea,soranthera,polysiphonia,myelophycus,lottiidae,buccinum,spirorbidae,katharina,margarits_juv,elachista,neorhodomela,colpomenia,erect_coralline,antho_artemesia,crustose_coralline,a_arcta,petrocelia,callithamnion,hiatella_arctica,epiactis,irridescent_snail_homalopoma,cryptonatica_acrosiphonia,lepidochiton,flatworm,unident_polychaete,idotea
115_2,2,115,35,13,0.5,10-100,0,0,0,2,2,0.5,0,0,0,0,0,0,0,0,0,0,57,51,3,97,0.5,0,0,1,2,44,0,0,0,3,0,0,0,0,0,2011,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116_2,2,116,80,37,1,10-100,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,56,11,6,45,3,0,4,4,1,28,0,0,0,3,0,0,0,0,6,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117_2,2,117,25,19,0.5,10-100,0,0,0,2,0,0,0,0,0,4,0,0,0,0,3,0,360,20,20,80,9,0,0,1,0,19,0,0,0,3,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_3,3,118,15,10,0.5,10-Jan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,223,12,6,45,1,0,0,4,2,47,0,0,0,2,0,0,0,0,2,2011,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_3,3,119,40,27,0.5,10-Jan,0,0,0,1,0,0,0,0,0,3,0,0,0,0,9,0,157,5,0.5,10,0.5,1,2,2,0,21,0,0,0,0,0,0,0,0,0,2011,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_3,3,120,55,36,0.5,10-100,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,4,0,56,0,12,20,3,0,0,6,19,53,0,0,0,2,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_4,4,121,65,32,0.5,10-100,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,63,3,3,12,0.5,0,2,8,8,13,0,0,0,0,0,0,0,0,2,2011,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122_4,4,122,50,33,0.5,10-Jan,0,0,0,0.5,0.5,0.5,0,0,0,2,0,0,0,0,0.5,0,392,29,18,25,1,0,0,0,1,47,0,0,0,1,0,0,0,0,0,2011,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123_4,4,123,30,28,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,6,0,0,0,0,5,0,130,5,5,12,0.5,1,0,3,4,22,0,0,0,0,0,0,0,0,1,2011,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,5,101,20,18,0.5,10-Jan,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0,298,3,10,70,5,0,0,0,0,69,0,0,0,2,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102_5,5,102,12,14,1,10-100,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,294,10,9,65,4,0,0,0,0,72,0,0,0,2,1,0,0,0,0,2011,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_5,5,103,50,23,0.5,10-100,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,137,7,14,75,2,1,1,4,0,52,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522_6,6,522,50,19,0.5,10-Jan,0,0,0,1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,85,2,1,2,0.5,0,1,4,3,32,0,0,0,0,0,0,0,0,0,2011,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_6,6,523,10,6,0.5,10-Jan,0,0,0,2,2,0,0,0.5,0,1,0,0,0,0,0.5,0,230,29,4,40,0.5,0,0,0,0,67,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105_6,6,105,2,3,0.5,10-Jan,0,0,0,2,0,0,0,0,0,5,0,0,0,0,2,0,162,12,3,35,0.5,0,0,2,0,33,0,0,0,0,0,0,0,0,0,2011,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_7,7,531,100,50,0.5,10-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,10,0,0,5,0,0,26,0,0,0,0,0,0,0,0,2,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532_7,7,532,85,45,0.5,10-Jan,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,125,0,15,1,0.5,0,0,0,0,16,0,0,0,0,0,0,0,0,1,2011,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533_7,7,533,60,23,0.5,10-Jan,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,232,8,6,15,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536_8,8,536,50,18,0.5,10-100,0,0,0,0.5,0,0,0,0.5,0,10,0,0,0,0,5,0,170,3,6,35,0.5,0,0,0,0,37,0,0,0,1,0,0,0,0,0,2011,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537_8,8,537,70,25,0.5,10-100,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,65,0,6,5,0.5,0,0,2,1,18,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538_8,8,538,50,16,0.5,10-100,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,210,1,7,8,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2011,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106_9,9,106,70,26,1,10-100,0,0,0,0,0.5,0,0,0,0,12,0,0,0,0,3,0,156,3,10,4,3,0,0,4,0,105,0,0,0,1,0,0,0,0,0,2011,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107_9,9,107,99,40,0.5,10-Jan,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,27,0,10,0.5,6,1,0,3,0,42,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108_9,9,108,90,21,1,10-100,0,0,0,1,0,0,0,0,0,8,0,0,0,0,3,0,93,1,12,0.5,4,0,1,10,0,63,0,0,0,2,2,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503_10,10,503,45,24,1,10-100,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,103,7,12,0.5,1,0,0,0,0,51,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504_10,10,504,100,50,0.5,10-Jan,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,104,4,15,0.5,2,0,1,2,0,34,0,0,0,0,0,0,0,0,2,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505_10,10,505,90,55,1,10-100,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,58,12,30,0.5,1,0,0,5,0,54,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540_11,11,540,100,55,0.5,0-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,25,0.5,2,0,1,0,0,45,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541_11,11,541,95,40,1,10-100,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,148,5,40,0.5,0.5,0,1,0,0,58,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542_11,11,542,100,60,0.5,0-10,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,157,10,40,0.5,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545_12,12,545,96,25,0.5,0-10,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4,0,278,6,10,10,2,1,3,4,0,125,0,0,0,1,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546_12,12,546,50,26,1,10-100,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,3,0,143,3,35,40,2,1,0,2,0,133,0,0,0,1,0,0,0,0,0,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547_12,12,547,93,32,0.5,10-100,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,3,0,141,1,15,3,5,0,6,4,0,82,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113_1,1,113,35,50,1,10-100,0,0,0,3,0,1,0,1,0,0,1,0,0,0.5,1,0,119,3,18,2,0.5,0,0,14,3,49,0,0,0,2,0,0,0,0,0,2012,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114_1,1,114,60,80,8,10-100,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0.5,0,30,0,1,0.5,0,0,1,5,1,1,0,0,0,0,0,1,0,0,0,2012,0.5,0,0.5,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170_1,1,170,45,70,5,100-1000,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0.5,0,220,10,55,0.5,0.5,0,0,8,1,55,0,0,0,6,0,1,0,0,0,2012,0,0,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115_2,2,115,30,70,3,100-1000,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0.5,0.5,0,260,40,80,0.5,0.5,0,0,8,0,22,0,0,0,3,1,0,0,0,0,2012,0,0,1,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116_2,2,116,92,75,1,10-100,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0,4,0,30,2,8,0.5,0,0,29,8,4,3,0,0,0,5,0,3,0,0,1,2012,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117_2,2,117,96,110,0.5,10-100,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,120,10,60,0,3,5,10,10,0,29,0,0,0,3,0,0,0,0,0,2012,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_3,3,118,30,35,2,10-100,0,0,0,1,1,0,0,2,0,0.5,0,0,0,0,0.5,0,250,12,85,2,1,0,0,0,0,73,0,0,0,4,0,1,0,0,0,2012,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_3,3,119,28,15,6,10-100,0,0,0,7,0.5,0,0,0,0,4,0,0,0,0,6,0,180,6,20,0.5,0,0,0,9,1,39,0,0,0,0,0,1,0,0,0,2012,0,0,0.5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_3,3,120,40,12,3,10-100,0,0,0,4,0.5,0,0,0,0,4,0,0,0,0,3,0,110,4,25,1,2,0,12,5,1,42,0,0,0,4,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_4,4,121,18,21,2,10-100,0,0,0,1,0,0.5,0,0,0,1,0,0,0,0,4,0,135,3,28,12,2,0,0,4,9,49,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122_4,4,122,92,75,1,10-100,0,0,0,0.5,0,0,0,0,0,3,0,0,0,0,1,0,110,1,40,0.5,0.5,0,0,14,1,37,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123_4,4,123,35,19,0.5,10-100,0,0,0,1,0,0,0,0,0,6,0,0,0,0,7,0,80,5,35,0.5,0.5,0,1,22,4,44,0,0,0,2,0,0,0,0,1,2012,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,5,101,85,40,1,10-100,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,2,0,240,10,95,0,7,9,13,1,0,23,0,0,0,1,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_5,5,102,86,90,0.5,10-100,0,0,0,0.5,0,0,0,0.5,0,2,0,0,0,0,3,0,130,4,40,0.5,3,2,14,0,0,42,0,0,0,0,1,0,0,0,0,2012,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_5,5,103,98,110,0.5,10-100,0,0,0,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,180,2,85,0.5,1,7,27,0,0,24,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522_6,6,522,20,11,1,10-100,0,0,0,4,0.5,0,0,0.5,0,0,0,0,0,0,0,0,65,15,8,0.5,0.5,1,15,12,0,34,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
523_6,6,523,7,13,0.5,1 to 10,0,0,0,2,1,0,0,0.5,0,0,0,0,0,0,1,0,140,12,65,0.5,0.5,1,0,2,0,46,0,0,0,2,0,0,0,0,0,2012,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105_6,6,105,20,17,0.5,10-100,0,0,0,3,0.5,0.5,0,0.5,0,8,0,0,0,0,8,0,210,14,50,0.5,0.5,0,0,1,0,38,0,0,0,2,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_7,7,531,32,16,0.5,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,22,7,0.5,0,4,31,0,79,0,0,0,0,0,0,1,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532_7,7,532,90,55,0.5,1 to 10,0,0,0.5,0,0,0,0,0,0,3,0,0,0,0,7,0,95,5,8,0.5,1,1,4,10,0,42,0,0,0,0,0,0,0,0,0,2012,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533_7,7,533,98,100,0.5,10-100,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0,0.5,0,210,3,55,0.5,2,2,13,3,0,12,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536_8,8,536,88,60,0.5,10-100,0,0,0,0.5,0,0,0,0,0,6,0,0,0,0,2,0,105,4,40,0,3,0,0,16,0,31,0,0,0,0,0,0,0,0,0,2012,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537_8,8,537,95,30,1,10-100,0,0,0,0.5,0,0,0,0.5,0,3,0,0,0,0,0,0,157,0,30,0.5,2,0,0,15,0,44,0,0,0,2,0,0,0,0,0,2012,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538_8,8,538,88,55,0.5,100-1000,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,95,0,15,0.5,3,0,0,1,0,14,0,0,0,3,0,0,0,0,0,2012,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106_9,9,106,98,95,0.5,10-100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,124,0,12,0,2,0,0,0,0,49,0,0,0,1,0,0,0,0,0,2012,0,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107_9,9,107,100,60,0.5,1 to 10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,30,0,15,0,6,2,2,2,0,36,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108_9,9,108,65,35,0.5,10-100,0,0,0,0.5,2,0.5,0,0.5,0,0.5,0,0,0,0,2,0,78,0,10,0.5,0.5,0,4,1,0,16,0,0,0,1,0,1,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503_10,10,503,90,35,0.5,10-100,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,79,0,12,0.5,0.5,0,0,1,0,27,0,0,0,0,1,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504_10,10,504,94,60,0.5,10-100,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,115,1,20,0.5,0.5,0,0,3,0,25,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505_10,10,505,100,80,0.5,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,20,0.5,1,0,4,1,0,17,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540_11,11,540,78,15,0.5,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,30,0.5,4,0,0,1,0,37,0,0,0,2,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541_11,11,541,80,45,0.5,10-100,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,190,2,18,0.5,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542_11,11,542,96,70,0.5,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,35,0.5,0.5,0,0,0,0,19,0,0,0,2,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545_12,12,545,50,45,4,100-1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,310,4,50,0.5,1,0,3,0,0,32,0,0,0,3,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546_12,12,546,100,85,0.5,1 to 10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,205,0,60,0,1,4,9,1,0,45,0,0,0,1,0,2,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547_12,12,547,55,21,1,100-1000,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,260,3,20,0.5,1,0,1,0,0,78,0,0,0,3,0,0,0,0,0,2012,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113_1,1,113,45,20,0.5,10-100,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,125,2,4,0,0,0,12,7,0,15,0,0,0,2,0,0,0,0,0,2013,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114_1,1,114,85,55,0.5,10-100,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,2,0,10,0,0.5,0,0,0,5,8,0,6,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170_1,1,170,98,60,0.5,10-100,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,1,35,0.5,0.5,0,15,6,0,0,0,0,0,0,1,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115_2,2,115,97,65,0.5,0-10,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0,0,1,0,20,12,1,0.5,0,0,21,17,0,20,0,0,0,0,0,1,0,0,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116_2,2,116,45,20,0.5,0-10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,74,5,6,0.5,0.5,0,10,4,0,49,0,0,0,1,1,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117_2,2,117,60,45,0.5,10-100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,146,2,25,0.5,12,0,19,5,0,18,0,0,0,1,0,1,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_3,3,118,92,50,0.5,10-100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,52,3,15,0.5,0.5,0,35,7,0,16,0,0,0,0,0,2,0,0,1,2013,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_3,3,119,25,16,0.5,0-10,0,0,0,6,0.5,0,0,0,0,5,0,0,0,0,6,0,212,1,10,0.5,0.5,0,7,2,0,16,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_3,3,120,25,35,0.5,10-100,0,0,0,10,0,0,0,0,0,1,0,0,0,0,6,0,262,6,18,0.5,3,0,2,1,0,87,0,0,0,1,0,0,0,0,0,2013,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_4,4,121,5,7,0.5,0-10,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,239,12,40,0.5,0.5,0,4,2,0,59,0,0,0,1,1,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122_4,4,122,22,17,0.5,0-10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,98,2,40,0.5,3,0,0,7,0,46,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123_4,4,123,20,15,0.5,10-100,0,0,0,1,0,0,0,0,0,8,0,0,0,0,2,0,153,7,20,0.5,0.5,1,3,0,0,79,0,0,0,1,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,5,101,85,25,0.5,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,6,45,0.5,15,3,2,0,0,48,0,0,0,1,1,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_5,5,102,75,35,1,10-100,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,254,16,20,0.5,8,3,30,0,0,32,0,0,0,1,0,1,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_5,5,103,75,45,0.5,10-100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,306,10,35,0,20,1,10,0,0,49,0,0,0,2,1,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522_6,6,522,0,0,0.5,0-10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,212,3,4,0.5,0.5,0,0,0,0,71,0,0,0,0,0,0,0,0,0,2013,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_6,6,523,6,12,0.5,0-10,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,334,21,60,0,3,0,0,1,0,142,0,0,0,0,0,2,0,0,0,2013,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105_6,6,105,40,20,0.5,0-10,0,0,0,5,0,0,0,0.5,0,4,0,0,0,0,3,0,396,12,18,0.5,4,4,2,0,0,64,0,0,0,1,0,0,0,0,0,2013,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_7,7,531,0.5,1,0.5,10-100,0,0,0,0.5,0,0,0,0.5,0,3,0,0,0,0,12,0,410,25,50,1,1,0,0,0,0,146,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
